transaction_id,client_id,transaction_date,transaction_type,transaction_amount,currency,origin_country,destination_country,channel,purpose_code,counterparty_name,counterparty_type,is_flagged,flag_reason,created_at
C00044_T0065,C00044,2025-06-23,Investment,142.59,USD,United Kingdom,Belgium,Mobile App,Business Expense,John Smith,Individual,False,-,2024-08-08 09:44:49.087660
C00044_T0066,C00044,2025-06-24,Deposit,1522.32,USD,Luxembourg,Lithuania,Online,Investment,John Smith,Business,True,-,2023-10-29 11:53:45.087666
C00044_T0067,C00044,2025-06-25,Transfer,238.04,USD,Belgium,Hungary,Mobile App,Loan,Jane Doe,Unknown,False,-,2023-09-15 15:02:58.087673
C00044_T0068,C00044,2025-06-26,Withdrawal,141.89,USD,Malta,Finland,Branch,Salary,Alice Brown,Unknown,False,-,2024-11-03 00:06:31.087679
C00044_T0069,C00044,2025-06-27,Deposit,967.11,USD,Cyprus,Bulgaria,API,Salary,Alice Brown,Government,False,-,2023-12-04 14:07:26.087686
C00044_T0070,C00044,2025-06-28,Deposit,1168.15,USD,Norway,Hungary,Online,Investment,Alice Brown,Individual,False,-,2023-12-06 17:42:40.087692
C00044_T0071,C00044,2025-06-29,Investment,63.16,USD,Ireland,Latvia,Mobile App,Business Expense,Chris Lee,Individual,False,-,2025-02-23 05:37:28.087699
C00044_T0072,C00044,2025-06-30,Transfer,5.4,USD,United Kingdom,Iceland,Branch,Crypto Settlement,Jane Doe,Government,False,-,2025-01-20 18:43:23.087705
C00044_T0073,C00044,2025-07-01,Investment,2576.38,USD,Greece,Romania,Branch,Investment,Jane Doe,Government,False,-,2024-02-11 23:27:44.087712
C00044_T0074,C00044,2025-07-02,Transfer,147.58,USD,Greece,Poland,Online,Business Expense,John Smith,Government,False,-,2025-03-12 06:26:19.087719
C00044_T0075,C00044,2025-07-03,Deposit,1056.78,USD,Ireland,Cyprus,Online,Salary,Jane Doe,Government,False,-,2024-08-11 11:56:41.087725
C00044_T0076,C00044,2025-07-04,Payment,3699.21,USD,Romania,Romania,Mobile App,Loan,John Smith,Unknown,False,-,2023-12-18 05:10:14.087732
C00044_T0077,C00044,2025-07-05,Withdrawal,864.46,USD,Bulgaria,Cyprus,Mobile App,Commission,John Smith,Government,False,-,2024-04-28 01:05:33.087738
C00044_T0078,C00044,2025-07-06,Deposit,181.49,USD,Luxembourg,Italy,API,Loan,Chris Lee,Individual,False,-,2024-10-16 19:30:35.087745
C00044_T0079,C00044,2025-07-07,Investment,602.65,USD,Cyprus,Lithuania,Online,Salary,Jane Doe,Business,False,-,2023-08-27 15:33:23.087751
C00044_T0080,C00044,2025-07-08,Withdrawal,1179.05,USD,Latvia,Denmark,Online,Crypto Settlement,Jane Doe,Individual,False,-,2024-02-17 18:23:01.087758
C00044_T0081,C00044,2025-07-09,Deposit,1734.35,USD,Greece,Italy,Branch,Salary,Chris Lee,Government,False,-,2025-04-24 15:57:26.087764
C00044_T0082,C00044,2025-07-10,Transfer,1125.43,USD,Hungary,Hungary,API,Loan,Chris Lee,Unknown,False,-,2024-08-31 09:27:20.087771
C00044_T0083,C00044,2025-07-11,Investment,42.08,USD,Germany,Netherlands,Mobile App,Loan,Jane Doe,Government,False,-,2024-07-07 15:44:46.087778
C00044_T0084,C00044,2025-07-12,Deposit,186.13,USD,Netherlands,Luxembourg,API,Crypto Settlement,Jane Doe,Business,True,-,2024-11-19 17:13:16.087785
C00044_T0085,C00044,2025-07-13,Transfer,560.31,USD,Finland,Denmark,API,Crypto Settlement,John Smith,Government,False,-,2025-02-19 16:50:08.087794
C00044_T0086,C00044,2025-07-14,Transfer,1474.24,USD,Estonia,Lithuania,Branch,Salary,Michael Johnson,Business,False,-,2024-01-22 06:14:22.087805
C00044_T0087,C00044,2025-07-15,Transfer,1058.02,USD,United Kingdom,Malta,Online,Loan,John Smith,Government,False,-,2024-06-03 00:39:46.087816
C00044_T0088,C00044,2025-07-16,Withdrawal,55.11,USD,Croatia,Portugal,Online,Commission,Alice Brown,Unknown,False,-,2024-06-14 17:13:30.087823
C00044_T0089,C00044,2025-07-17,Investment,1921.12,USD,Austria,Latvia,Online,Commission,Alice Brown,Individual,False,-,2023-09-17 04:23:39.087830
C00044_T0090,C00044,2025-07-18,Transfer,1119.88,USD,Portugal,Estonia,Mobile App,Investment,Michael Johnson,Business,False,-,2024-08-01 03:53:18.087836
C00044_T0091,C00044,2025-07-19,Deposit,2629.45,USD,Czech Republic,Estonia,Online,Commission,Chris Lee,Individual,False,-,2023-11-09 05:43:13.087843
C00044_T0092,C00044,2025-07-20,Transfer,651.66,USD,Italy,Bulgaria,API,Salary,Alice Brown,Government,False,-,2024-12-17 15:27:53.087850
C00044_T0093,C00044,2025-07-21,Investment,812.01,USD,Latvia,Finland,API,Salary,Chris Lee,Individual,False,-,2023-11-24 08:07:42.087856
C00044_T0094,C00044,2025-07-22,Withdrawal,626.86,USD,Hungary,Romania,Online,Investment,Chris Lee,Unknown,False,-,2024-01-18 01:01:40.087863
C00044_T0095,C00044,2025-07-23,Transfer,1544.83,USD,Switzerland,Iceland,API,Business Expense,John Smith,Unknown,False,-,2025-02-26 12:25:14.087869
C00044_T0096,C00044,2025-07-24,Deposit,1681.12,USD,Lithuania,Germany,Mobile App,Investment,Chris Lee,Individual,False,-,2024-11-22 13:20:34.087876
C00044_T0097,C00044,2025-07-25,Investment,1548.26,USD,Croatia,Norway,Online,Business Expense,Michael Johnson,Individual,False,-,2023-10-20 08:04:53.087882
C00044_T0098,C00044,2025-07-26,Transfer,415.5,USD,Finland,Switzerland,Mobile App,Business Expense,John Smith,Unknown,False,-,2024-08-31 16:51:53.087889
C00044_T0099,C00044,2025-07-27,Withdrawal,1218.11,USD,Romania,Luxembourg,Online,Loan,Michael Johnson,Business,False,-,2023-10-08 15:39:40.087896
C00045_T0001,C00045,2025-06-17,Payment,668.85,USD,Finland,Bulgaria,API,Loan,Michael Johnson,Individual,False,Large volume,2023-12-09 03:32:58.087902
C00045_T0002,C00045,2025-06-18,Withdrawal,1230.1,USD,Poland,Croatia,Branch,Business Expense,Michael Johnson,Unknown,False,-,2023-11-19 11:29:23.087909
C00045_T0003,C00045,2025-06-19,Withdrawal,5754.77,USD,Ireland,Norway,Mobile App,Commission,John Smith,Unknown,False,-,2023-10-29 18:32:31.087915
C00045_T0004,C00045,2025-06-20,Withdrawal,3031.59,USD,Denmark,Iceland,Online,Commission,Alice Brown,Unknown,True,-,2024-08-24 19:44:30.087922
C00045_T0005,C00045,2025-06-21,Deposit,8317.14,USD,Malta,Iceland,Online,Loan,Michael Johnson,Unknown,False,-,2024-06-26 14:27:41.087929
C00045_T0006,C00045,2025-06-22,Transfer,771.15,USD,France,Greece,Branch,Crypto Settlement,Chris Lee,Individual,False,-,2025-02-19 01:02:09.087935
C00045_T0007,C00045,2025-06-23,Withdrawal,1228.75,USD,Poland,Greece,API,Salary,Michael Johnson,Government,False,Large volume,2024-03-17 03:31:30.087942
C00045_T0008,C00045,2025-06-24,Investment,4724.75,USD,Switzerland,Denmark,Branch,Business Expense,Alice Brown,Unknown,False,-,2024-06-28 02:59:13.087953
C00045_T0009,C00045,2025-06-25,Withdrawal,4014.72,USD,Italy,Germany,Mobile App,Investment,Chris Lee,Individual,False,-,2023-08-24 10:35:17.087965
C00045_T0010,C00045,2025-06-26,Deposit,1790.43,USD,Denmark,Greece,API,Loan,Chris Lee,Individual,False,-,2024-02-10 08:08:07.087985
C00045_T0011,C00045,2025-06-27,Transfer,3033.26,USD,Croatia,Malta,API,Crypto Settlement,John Smith,Individual,False,-,2025-02-03 17:29:24.087992
C00045_T0012,C00045,2025-06-28,Withdrawal,205.8,USD,Cyprus,Netherlands,Branch,Business Expense,John Smith,Individual,True,-,2023-11-19 19:20:30.087999
C00045_T0013,C00045,2025-06-29,Payment,218.13,USD,Spain,Austria,Branch,Crypto Settlement,Jane Doe,Individual,False,-,2024-02-12 18:42:43.088006
C00045_T0014,C00045,2025-06-30,Withdrawal,576.45,USD,Bulgaria,Romania,API,Loan,Alice Brown,Unknown,False,Large volume,2023-10-04 00:34:50.088012
C00045_T0015,C00045,2025-07-01,Withdrawal,4969.77,USD,Ireland,France,Branch,Loan,Chris Lee,Unknown,False,-,2024-05-19 11:32:50.088019
C00045_T0016,C00045,2025-07-02,Transfer,11518.7,USD,Czech Republic,Czech Republic,API,Investment,Alice Brown,Business,False,Large volume,2025-05-19 10:10:42.088025
C00045_T0017,C00045,2025-07-03,Investment,1741.99,USD,Sweden,Greece,Branch,Crypto Settlement,Michael Johnson,Business,False,-,2023-12-31 13:06:04.088032
C00045_T0018,C00045,2025-07-04,Withdrawal,199.56,USD,Poland,Malta,API,Business Expense,Michael Johnson,Unknown,False,Large volume,2023-12-24 13:03:28.088039
C00045_T0019,C00045,2025-07-05,Withdrawal,7127.03,USD,Ireland,Slovenia,Mobile App,Crypto Settlement,Jane Doe,Unknown,False,-,2025-05-11 21:39:33.088045
C00045_T0020,C00045,2025-07-06,Deposit,11174.45,USD,Bulgaria,Slovakia,Online,Crypto Settlement,Chris Lee,Unknown,False,-,2024-11-04 13:17:52.088052
C00045_T0021,C00045,2025-07-07,Transfer,859.42,USD,Slovakia,Ireland,Branch,Salary,Chris Lee,Government,True,-,2024-05-01 03:58:58.088059
C00045_T0022,C00045,2025-07-08,Deposit,2816.65,USD,Norway,Malta,API,Crypto Settlement,Jane Doe,Unknown,False,Large volume,2023-08-28 23:39:33.088065
C00045_T0023,C00045,2025-07-09,Withdrawal,999.0,USD,United Kingdom,Cyprus,Online,Business Expense,Michael Johnson,Individual,False,-,2024-01-09 18:48:27.088072
C00045_T0024,C00045,2025-07-10,Withdrawal,649.9,USD,Spain,Ireland,Online,Business Expense,Chris Lee,Government,False,-,2025-06-29 20:10:24.088078
C00045_T0025,C00045,2025-07-11,Payment,6037.31,USD,Germany,Belgium,Online,Salary,Alice Brown,Government,False,-,2025-07-27 00:38:50.088085
C00045_T0026,C00045,2025-07-12,Deposit,19810.13,USD,Norway,Switzerland,Branch,Investment,Chris Lee,Individual,False,-,2023-11-04 22:48:34.088092
C00045_T0027,C00045,2025-07-13,Transfer,6552.36,USD,Greece,Slovenia,Branch,Business Expense,Michael Johnson,Individual,False,-,2024-11-25 20:19:21.088100
C00045_T0028,C00045,2025-07-14,Withdrawal,24201.34,USD,Poland,Estonia,Mobile App,Crypto Settlement,Chris Lee,Business,False,-,2023-12-07 07:10:07.088111
C00045_T0029,C00045,2025-07-15,Payment,3293.52,USD,Bulgaria,Denmark,Branch,Crypto Settlement,Chris Lee,Individual,False,-,2025-01-06 23:23:41.088131
C00045_T0030,C00045,2025-07-16,Payment,13186.03,USD,Lithuania,Norway,Branch,Salary,John Smith,Unknown,False,-,2025-06-07 15:33:37.088142
C00045_T0031,C00045,2025-07-17,Investment,1326.51,USD,Lithuania,Greece,Branch,Loan,Chris Lee,Unknown,False,-,2024-10-07 06:38:26.088154
C00045_T0032,C00045,2025-07-18,Transfer,725.07,USD,France,Cyprus,Online,Loan,Jane Doe,Business,False,-,2024-02-14 19:13:29.088166
C00045_T0033,C00045,2025-07-19,Payment,7007.15,USD,Sweden,Romania,Mobile App,Salary,Jane Doe,Government,False,-,2024-07-30 15:49:22.088178
C00045_T0034,C00045,2025-07-20,Transfer,2683.28,USD,France,Portugal,Online,Loan,Alice Brown,Government,False,-,2024-10-10 11:10:24.088196
C00045_T0035,C00045,2025-07-21,Withdrawal,2209.33,USD,Spain,Spain,Mobile App,Business Expense,Chris Lee,Business,True,-,2025-05-01 02:28:30.088203
C00045_T0036,C00045,2025-07-22,Investment,6430.02,USD,Czech Republic,Bulgaria,Branch,Salary,Alice Brown,Unknown,False,-,2023-12-11 21:40:06.088210
C00045_T0037,C00045,2025-07-23,Transfer,2344.7,USD,Poland,Croatia,API,Crypto Settlement,Michael Johnson,Business,False,Large volume,2023-09-22 21:48:46.088216
C00045_T0038,C00045,2025-07-24,Investment,4912.24,USD,Poland,Portugal,Branch,Business Expense,Michael Johnson,Unknown,False,-,2024-04-09 01:22:51.088223
C00045_T0039,C00045,2025-07-25,Transfer,2056.92,USD,Switzerland,Belgium,Online,Commission,John Smith,Unknown,False,-,2024-04-04 02:04:07.088230
C00045_T0040,C00045,2025-07-26,Transfer,8850.51,USD,Poland,Estonia,Online,Investment,John Smith,Individual,False,-,2025-05-06 00:53:00.088236
C00045_T0041,C00045,2025-07-27,Deposit,2164.61,USD,Netherlands,United Kingdom,Online,Crypto Settlement,Chris Lee,Business,False,-,2024-12-08 20:50:22.088246
C00046_T0001,C00046,2025-04-30,Withdrawal,2054.96,USD,Czech Republic,Malta,Online,Investment,Jane Doe,Individual,False,Large volume,2023-09-08 00:06:40.088258
C00046_T0002,C00046,2025-05-01,Payment,104.95,USD,Slovakia,Switzerland,Online,Crypto Settlement,Jane Doe,Unknown,False,-,2024-08-17 06:15:28.088270
C00046_T0003,C00046,2025-05-02,Deposit,1571.15,USD,Greece,Cyprus,Branch,Crypto Settlement,Chris Lee,Unknown,False,-,2024-06-10 20:00:00.088276
C00046_T0004,C00046,2025-05-03,Investment,1011.09,USD,Latvia,Spain,Branch,Investment,Jane Doe,Business,False,-,2024-05-15 17:15:04.088285
C00046_T0005,C00046,2025-05-04,Investment,142.97,USD,Estonia,Slovenia,API,Loan,John Smith,Unknown,False,-,2024-10-14 21:15:19.088296
C00046_T0006,C00046,2025-05-05,Payment,1087.54,USD,Croatia,Slovenia,Mobile App,Salary,John Smith,Individual,False,-,2024-05-12 18:46:50.088308
C00046_T0007,C00046,2025-05-06,Investment,279.38,USD,Denmark,France,API,Loan,Michael Johnson,Unknown,False,-,2023-09-09 07:32:54.088316
C00046_T0008,C00046,2025-05-07,Payment,1609.11,USD,Slovakia,Austria,Branch,Loan,Jane Doe,Government,False,-,2024-08-11 11:05:40.088333
C00046_T0009,C00046,2025-05-08,Payment,426.44,USD,Cyprus,Germany,Mobile App,Commission,Jane Doe,Business,True,-,2023-08-03 02:49:15.088351
C00046_T0010,C00046,2025-05-09,Withdrawal,212.88,USD,Estonia,Poland,API,Salary,Michael Johnson,Business,False,-,2024-06-15 10:38:37.088358
C00046_T0011,C00046,2025-05-10,Payment,111.75,USD,Slovakia,Slovakia,Branch,Loan,Alice Brown,Government,False,-,2024-12-16 20:22:45.088366
C00046_T0012,C00046,2025-05-11,Investment,881.86,USD,Italy,Croatia,Online,Business Expense,John Smith,Government,True,-,2024-03-01 09:09:29.088377
C00046_T0013,C00046,2025-05-12,Deposit,290.97,USD,Austria,France,API,Investment,Alice Brown,Business,False,-,2023-11-25 15:25:52.088390
C00046_T0014,C00046,2025-05-13,Transfer,2524.29,USD,Greece,Ireland,Online,Salary,Michael Johnson,Government,False,Large volume,2024-02-27 23:47:41.088397
C00046_T0015,C00046,2025-05-14,Investment,3.93,USD,Lithuania,Italy,API,Commission,Jane Doe,Unknown,False,-,2024-04-09 23:16:13.088404
C00046_T0016,C00046,2025-05-15,Deposit,2424.57,USD,Luxembourg,Austria,Mobile App,Loan,Alice Brown,Unknown,True,-,2025-04-08 00:05:22.088410
C00046_T0017,C00046,2025-05-16,Investment,962.0,USD,Greece,Germany,Mobile App,Business Expense,Jane Doe,Unknown,False,-,2024-08-23 14:25:01.088417
C00046_T0018,C00046,2025-05-17,Deposit,3335.72,USD,Ireland,Denmark,Mobile App,Investment,Michael Johnson,Unknown,False,-,2024-10-13 04:40:51.088423
C00046_T0019,C00046,2025-05-18,Investment,299.12,USD,Slovakia,Portugal,Mobile App,Investment,Chris Lee,Individual,False,-,2025-01-25 07:01:44.088430
C00046_T0020,C00046,2025-05-19,Transfer,140.97,USD,Lithuania,Lithuania,Branch,Business Expense,Jane Doe,Individual,False,Large volume,2025-03-28 08:51:36.088437
C00046_T0021,C00046,2025-05-20,Withdrawal,1281.44,USD,Cyprus,Denmark,Online,Salary,Alice Brown,Individual,False,-,2024-01-02 00:33:01.088443
C00046_T0022,C00046,2025-05-21,Withdrawal,1602.78,USD,Malta,Denmark,Branch,Investment,Alice Brown,Individual,True,-,2024-08-19 16:41:59.088450
C00046_T0023,C00046,2025-05-22,Transfer,609.08,USD,Sweden,Lithuania,API,Investment,Michael Johnson,Unknown,False,-,2024-08-28 23:01:45.088456
C00046_T0024,C00046,2025-05-23,Investment,18.0,USD,Bulgaria,Latvia,API,Investment,Alice Brown,Unknown,True,-,2024-11-02 06:27:45.088463
C00046_T0025,C00046,2025-05-24,Deposit,682.71,USD,Bulgaria,Romania,Online,Crypto Settlement,John Smith,Government,False,-,2023-10-17 07:19:05.088469
C00046_T0026,C00046,2025-05-25,Payment,347.95,USD,France,Finland,Online,Loan,Jane Doe,Individual,False,-,2023-11-27 10:05:01.088476
C00046_T0027,C00046,2025-05-26,Investment,557.8,USD,Hungary,Lithuania,Branch,Loan,John Smith,Individual,False,-,2024-06-03 16:38:48.088482
C00046_T0028,C00046,2025-05-27,Transfer,923.46,USD,Poland,Italy,Mobile App,Investment,Michael Johnson,Business,False,-,2024-01-21 20:48:20.088489
C00046_T0029,C00046,2025-05-28,Withdrawal,1583.39,USD,Portugal,Malta,Branch,Commission,John Smith,Government,True,-,2024-11-20 14:27:48.088496
C00046_T0030,C00046,2025-05-29,Withdrawal,4315.73,USD,Italy,Portugal,Branch,Crypto Settlement,John Smith,Unknown,True,-,2025-04-11 01:02:34.088502
C00046_T0031,C00046,2025-05-30,Investment,203.16,USD,Latvia,Cyprus,API,Investment,Jane Doe,Government,False,-,2024-04-07 00:24:46.088509
C00046_T0032,C00046,2025-05-31,Deposit,1488.41,USD,Iceland,Poland,Branch,Salary,Jane Doe,Government,False,-,2025-01-13 21:45:21.088515
C00046_T0033,C00046,2025-06-01,Transfer,346.97,USD,Romania,Poland,Online,Crypto Settlement,Chris Lee,Business,False,-,2025-03-12 16:14:10.088522
C00046_T0034,C00046,2025-06-02,Transfer,325.83,USD,Iceland,Norway,Mobile App,Commission,John Smith,Business,False,-,2024-02-16 22:22:40.088537
C00046_T0035,C00046,2025-06-03,Deposit,1311.73,USD,Slovenia,Austria,API,Salary,Jane Doe,Government,False,-,2024-08-12 11:22:06.088545
C00046_T0036,C00046,2025-06-04,Deposit,1954.86,USD,Luxembourg,Hungary,Online,Business Expense,John Smith,Individual,False,-,2023-08-17 16:08:18.088551
C00046_T0037,C00046,2025-06-05,Investment,4974.45,USD,Bulgaria,Luxembourg,API,Business Expense,John Smith,Unknown,False,-,2025-07-07 15:08:50.088558
C00046_T0038,C00046,2025-06-06,Investment,1913.7,USD,Cyprus,Sweden,Branch,Loan,Michael Johnson,Business,False,-,2024-06-28 22:09:45.088564
C00046_T0039,C00046,2025-06-07,Withdrawal,223.65,USD,Germany,Norway,Branch,Crypto Settlement,Michael Johnson,Business,False,-,2025-04-28 11:08:56.088571
C00046_T0040,C00046,2025-06-08,Withdrawal,333.73,USD,Netherlands,Latvia,Online,Loan,John Smith,Unknown,False,-,2025-05-22 04:24:53.088581
C00046_T0041,C00046,2025-06-09,Deposit,1872.3,USD,Bulgaria,Belgium,Online,Loan,Michael Johnson,Business,False,-,2025-07-06 23:45:43.088593
C00046_T0042,C00046,2025-06-10,Payment,978.19,USD,Ireland,Finland,API,Crypto Settlement,Jane Doe,Government,False,-,2024-04-17 00:00:29.088602
C00046_T0043,C00046,2025-06-11,Payment,457.5,USD,Ireland,Czech Republic,Mobile App,Business Expense,John Smith,Unknown,False,-,2023-11-12 03:12:23.088609
C00046_T0044,C00046,2025-06-12,Payment,833.96,USD,Norway,Belgium,API,Crypto Settlement,Michael Johnson,Individual,False,-,2024-11-13 20:36:28.088615
C00046_T0045,C00046,2025-06-13,Transfer,3219.26,USD,Latvia,France,Branch,Salary,Jane Doe,Business,False,-,2024-07-05 00:19:02.088622
C00046_T0046,C00046,2025-06-14,Investment,1840.97,USD,Greece,Denmark,Online,Commission,John Smith,Business,False,-,2025-05-19 19:44:03.088628
C00046_T0047,C00046,2025-06-15,Deposit,782.81,USD,Cyprus,Slovakia,Online,Loan,John Smith,Government,False,-,2024-07-07 06:48:10.088635
C00046_T0048,C00046,2025-06-16,Withdrawal,5148.27,USD,Sweden,Poland,API,Business Expense,Michael Johnson,Individual,False,-,2023-09-28 10:47:41.088754
C00046_T0049,C00046,2025-06-17,Payment,2069.88,USD,Slovenia,Malta,Online,Loan,Jane Doe,Business,False,-,2023-08-25 00:52:51.088767
C00046_T0050,C00046,2025-06-18,Withdrawal,7.69,USD,Romania,Finland,Online,Investment,John Smith,Unknown,False,Large volume,2023-08-13 00:53:38.088778
C00046_T0051,C00046,2025-06-19,Investment,155.75,USD,Lithuania,Belgium,Branch,Commission,John Smith,Unknown,False,-,2024-04-18 05:50:52.088790
C00046_T0052,C00046,2025-06-20,Deposit,1054.93,USD,Netherlands,Ireland,Mobile App,Salary,Chris Lee,Government,False,Large volume,2024-10-23 08:23:00.088799
C00046_T0053,C00046,2025-06-21,Payment,562.78,USD,Luxembourg,Netherlands,Online,Loan,John Smith,Government,False,-,2025-07-28 02:36:19.088806
C00046_T0054,C00046,2025-06-22,Payment,2187.68,USD,Czech Republic,United Kingdom,Online,Investment,Chris Lee,Business,False,Large volume,2023-10-08 15:32:26.088812
C00046_T0055,C00046,2025-06-23,Deposit,2953.46,USD,Romania,Austria,API,Investment,Chris Lee,Government,False,-,2024-01-11 13:36:37.088819
C00046_T0056,C00046,2025-06-24,Withdrawal,359.71,USD,United Kingdom,Bulgaria,Mobile App,Commission,Jane Doe,Unknown,False,-,2025-06-16 08:00:31.088826
C00046_T0057,C00046,2025-06-25,Investment,1882.73,USD,Cyprus,Hungary,Branch,Business Expense,Alice Brown,Government,False,-,2023-12-16 12:13:36.088834
C00046_T0058,C00046,2025-06-26,Investment,1001.63,USD,Iceland,Norway,Online,Business Expense,Chris Lee,Unknown,False,-,2025-07-09 14:46:32.088845
C00046_T0059,C00046,2025-06-27,Investment,650.08,USD,Latvia,Finland,Mobile App,Loan,Jane Doe,Business,False,Large volume,2023-11-04 02:30:57.088857
C00046_T0060,C00046,2025-06-28,Withdrawal,2019.31,USD,Switzerland,Norway,Mobile App,Loan,Michael Johnson,Unknown,False,-,2025-05-20 02:34:43.088878
C00046_T0061,C00046,2025-06-29,Withdrawal,1087.42,USD,Spain,Spain,API,Business Expense,Chris Lee,Government,False,-,2023-10-13 03:43:51.088885
C00046_T0062,C00046,2025-06-30,Payment,1317.92,USD,Belgium,Switzerland,Branch,Salary,Alice Brown,Unknown,False,-,2024-01-02 09:35:48.088891
C00046_T0063,C00046,2025-07-01,Withdrawal,83.99,USD,Slovenia,Norway,Mobile App,Salary,Michael Johnson,Unknown,False,-,2024-03-24 12:14:04.088898
C00046_T0064,C00046,2025-07-02,Transfer,1151.93,USD,Croatia,Greece,Branch,Investment,Chris Lee,Individual,False,-,2024-09-13 04:10:32.088905
C00046_T0065,C00046,2025-07-03,Deposit,467.37,USD,Latvia,Spain,Mobile App,Commission,Chris Lee,Individual,False,-,2025-05-09 17:25:00.088915
C00046_T0066,C00046,2025-07-04,Withdrawal,888.28,USD,Cyprus,Croatia,Online,Salary,Alice Brown,Business,False,-,2025-06-25 10:49:09.088927
C00046_T0067,C00046,2025-07-05,Investment,328.02,USD,France,Austria,Branch,Loan,John Smith,Unknown,False,-,2023-10-07 08:24:59.088945
C00046_T0068,C00046,2025-07-06,Withdrawal,1245.42,USD,Czech Republic,France,API,Salary,Alice Brown,Unknown,False,Large volume,2023-09-27 15:42:13.088952
C00046_T0069,C00046,2025-07-07,Payment,208.47,USD,Czech Republic,Spain,Mobile App,Commission,Jane Doe,Unknown,True,-,2024-11-16 07:24:10.088958
C00046_T0070,C00046,2025-07-08,Deposit,171.35,USD,Germany,Sweden,Online,Loan,Jane Doe,Individual,True,-,2025-05-24 06:34:00.088965
C00046_T0071,C00046,2025-07-09,Deposit,272.77,USD,Switzerland,Netherlands,Mobile App,Commission,Alice Brown,Unknown,False,-,2024-04-21 15:01:47.088972
C00046_T0072,C00046,2025-07-10,Investment,2222.33,USD,Poland,Hungary,Online,Business Expense,Alice Brown,Individual,False,-,2025-04-16 04:59:50.088978
C00046_T0073,C00046,2025-07-11,Deposit,44.57,USD,Estonia,Estonia,Branch,Commission,Alice Brown,Business,False,-,2024-10-21 10:13:19.088985
C00046_T0074,C00046,2025-07-12,Transfer,1708.77,USD,Greece,Hungary,API,Commission,Alice Brown,Unknown,False,-,2025-03-28 20:09:00.088992
C00046_T0075,C00046,2025-07-13,Deposit,76.0,USD,United Kingdom,Latvia,Online,Commission,Alice Brown,Unknown,False,-,2023-08-15 09:24:11.088998
C00046_T0076,C00046,2025-07-14,Investment,1170.92,USD,United Kingdom,Poland,Mobile App,Loan,Chris Lee,Government,False,-,2024-08-10 19:13:29.089005
C00046_T0077,C00046,2025-07-15,Deposit,1940.7,USD,Latvia,Croatia,Online,Commission,Michael Johnson,Individual,False,-,2025-02-23 12:13:38.089011
C00046_T0078,C00046,2025-07-16,Withdrawal,343.33,USD,Sweden,Sweden,Online,Commission,Jane Doe,Government,False,Large volume,2023-11-08 19:19:33.089019
C00046_T0079,C00046,2025-07-17,Payment,284.96,USD,France,Germany,API,Crypto Settlement,Jane Doe,Business,False,-,2025-01-03 09:31:45.089031
C00046_T0080,C00046,2025-07-18,Withdrawal,446.0,USD,Spain,Italy,Branch,Crypto Settlement,Michael Johnson,Individual,False,-,2024-08-15 00:09:00.089042
C00046_T0081,C00046,2025-07-19,Transfer,1571.47,USD,Bulgaria,Spain,Online,Investment,Alice Brown,Unknown,False,-,2024-10-17 17:23:39.089055
C00046_T0082,C00046,2025-07-20,Transfer,384.33,USD,Finland,Malta,Online,Loan,Michael Johnson,Unknown,False,-,2024-07-31 07:35:13.089061
C00046_T0083,C00046,2025-07-21,Payment,910.32,USD,Denmark,Lithuania,Mobile App,Crypto Settlement,Alice Brown,Unknown,False,Large volume,2024-06-13 02:44:33.089068
C00046_T0084,C00046,2025-07-22,Payment,188.69,USD,Netherlands,Bulgaria,Mobile App,Commission,Jane Doe,Unknown,False,-,2025-07-17 20:47:47.089085
C00046_T0085,C00046,2025-07-23,Payment,808.02,USD,United Kingdom,Czech Republic,Branch,Salary,John Smith,Business,True,Large volume,2023-08-20 12:50:41.089092
C00046_T0086,C00046,2025-07-24,Payment,1280.64,USD,Lithuania,Denmark,Branch,Commission,Jane Doe,Unknown,False,Large volume,2025-05-07 05:46:44.089098
C00046_T0087,C00046,2025-07-25,Deposit,97.38,USD,Finland,Latvia,Branch,Salary,Jane Doe,Unknown,False,-,2025-01-16 11:53:53.089105
C00046_T0088,C00046,2025-07-26,Withdrawal,2207.8,USD,Cyprus,United Kingdom,Mobile App,Business Expense,John Smith,Unknown,False,-,2024-11-06 18:01:19.089111
C00046_T0089,C00046,2025-07-27,Transfer,3621.41,USD,Netherlands,Ireland,Online,Business Expense,Michael Johnson,Government,False,-,2025-06-23 05:06:33.089118
C00047_T0001,C00047,2025-05-14,Payment,2572.65,USD,France,Lithuania,Branch,Crypto Settlement,Chris Lee,Government,False,Large volume,2023-09-01 23:23:22.089124
C00047_T0002,C00047,2025-05-15,Deposit,3019.15,USD,Malta,Switzerland,Mobile App,Investment,Michael Johnson,Individual,False,-,2023-12-14 00:35:35.089131
C00047_T0003,C00047,2025-05-16,Withdrawal,5334.8,USD,Lithuania,Poland,Branch,Investment,Michael Johnson,Unknown,False,-,2025-03-28 12:40:54.089138
C00047_T0004,C00047,2025-05-17,Withdrawal,401.36,USD,Bulgaria,Austria,Mobile App,Loan,Chris Lee,Individual,False,-,2024-04-06 04:37:33.089150
C00047_T0005,C00047,2025-05-18,Withdrawal,2151.96,USD,Latvia,Belgium,Branch,Business Expense,Michael Johnson,Business,True,-,2023-09-04 01:45:29.089156
