transaction_id,client_id,transaction_date,transaction_type,transaction_amount,currency,origin_country,destination_country,channel,purpose_code,counterparty_name,counterparty_type,is_flagged,flag_reason,created_at
C00051_T0012,C00051,2025-05-13,Transfer,1855.46,USD,Finland,Switzerland,Mobile App,Commission,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00051_T0013,C00051,2025-05-14,Withdrawal,259.01,USD,Malta,Germany,Online,Loan,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00051_T0014,C00051,2025-05-15,Transfer,3047.07,USD,Italy,Luxembourg,Branch,Investment,John Smith,Individual,False,-,2025-07-27 16:13:19
C00051_T0015,C00051,2025-05-16,Payment,1369.84,USD,Denmark,Spain,Branch,Crypto Settlement,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00051_T0016,C00051,2025-05-17,Deposit,6804.92,USD,United Kingdom,Norway,API,Salary,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00051_T0017,C00051,2025-05-18,Withdrawal,964.51,USD,Estonia,Spain,Branch,Investment,John Smith,Unknown,False,Large volume,2025-07-27 16:13:19
C00051_T0018,C00051,2025-05-19,Deposit,380.95,USD,Finland,Cyprus,Branch,Commission,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00051_T0019,C00051,2025-05-20,Investment,743.92,USD,Lithuania,Czech Republic,API,Crypto Settlement,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00051_T0020,C00051,2025-05-21,Deposit,2339.37,USD,France,Spain,API,Crypto Settlement,Michael Johnson,Individual,True,-,2025-07-27 16:13:19
C00051_T0021,C00051,2025-05-22,Investment,1885.17,USD,Estonia,Cyprus,Branch,Loan,Michael Johnson,Unknown,True,-,2025-07-27 16:13:19
C00051_T0022,C00051,2025-05-23,Payment,2639.22,USD,United Kingdom,Czech Republic,Mobile App,Crypto Settlement,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00051_T0023,C00051,2025-05-24,Payment,133.67,USD,France,Romania,API,Investment,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00051_T0024,C00051,2025-05-25,Withdrawal,1521.16,USD,Romania,Poland,Mobile App,Crypto Settlement,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00051_T0025,C00051,2025-05-26,Deposit,4713.41,USD,France,Belgium,Online,Investment,Michael Johnson,Individual,True,-,2025-07-27 16:13:19
C00051_T0026,C00051,2025-05-27,Investment,200.01,USD,Poland,Iceland,API,Business Expense,John Smith,Government,False,-,2025-07-27 16:13:19
C00051_T0027,C00051,2025-05-28,Investment,173.57,USD,Denmark,France,Mobile App,Business Expense,Jane Doe,Individual,True,-,2025-07-27 16:13:19
C00051_T0028,C00051,2025-05-29,Deposit,2208.76,USD,Poland,France,API,Commission,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00051_T0029,C00051,2025-05-30,Payment,663.21,USD,Poland,Portugal,API,Salary,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00051_T0030,C00051,2025-05-31,Payment,1882.47,USD,Italy,Romania,API,Salary,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00051_T0031,C00051,2025-06-01,Investment,1380.89,USD,Germany,United Kingdom,API,Loan,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00051_T0032,C00051,2025-06-02,Withdrawal,7485.92,USD,Italy,Ireland,Mobile App,Commission,John Smith,Business,True,-,2025-07-27 16:13:19
C00051_T0033,C00051,2025-06-03,Payment,3851.56,USD,Greece,France,Mobile App,Salary,Michael Johnson,Business,False,-,2025-07-27 16:13:19
C00051_T0034,C00051,2025-06-04,Transfer,1985.45,USD,Lithuania,Netherlands,Mobile App,Crypto Settlement,John Smith,Business,False,-,2025-07-27 16:13:19
C00051_T0035,C00051,2025-06-05,Investment,531.42,USD,Switzerland,Czech Republic,Online,Investment,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00051_T0036,C00051,2025-06-06,Deposit,531.97,USD,Switzerland,Croatia,API,Commission,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00051_T0037,C00051,2025-06-07,Deposit,3747.17,USD,Slovakia,Sweden,API,Investment,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00051_T0038,C00051,2025-06-08,Investment,1542.04,USD,Portugal,Cyprus,Mobile App,Loan,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00051_T0039,C00051,2025-06-09,Investment,2727.84,USD,Finland,United Kingdom,Mobile App,Crypto Settlement,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00051_T0040,C00051,2025-06-10,Payment,1046.81,USD,France,Denmark,API,Commission,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00051_T0041,C00051,2025-06-11,Investment,190.55,USD,Croatia,Austria,API,Crypto Settlement,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00051_T0042,C00051,2025-06-12,Investment,708.56,USD,Luxembourg,Malta,Online,Crypto Settlement,John Smith,Individual,False,-,2025-07-27 16:13:19
C00051_T0043,C00051,2025-06-13,Transfer,307.82,USD,Norway,Romania,API,Crypto Settlement,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00051_T0044,C00051,2025-06-14,Deposit,2666.98,USD,Lithuania,Finland,Mobile App,Loan,Michael Johnson,Individual,True,-,2025-07-27 16:13:19
C00051_T0045,C00051,2025-06-15,Payment,2112.01,USD,Hungary,Austria,Online,Business Expense,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00051_T0046,C00051,2025-06-16,Withdrawal,162.15,USD,Sweden,Ireland,Branch,Loan,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00051_T0047,C00051,2025-06-17,Payment,1701.33,USD,Hungary,Italy,Branch,Crypto Settlement,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00051_T0048,C00051,2025-06-18,Deposit,3630.53,USD,Slovenia,Spain,API,Business Expense,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00051_T0049,C00051,2025-06-19,Withdrawal,2093.7,USD,Greece,Italy,Mobile App,Commission,Michael Johnson,Business,False,-,2025-07-27 16:13:19
C00051_T0050,C00051,2025-06-20,Investment,1253.57,USD,United Kingdom,Lithuania,API,Investment,John Smith,Government,False,-,2025-07-27 16:13:19
C00051_T0051,C00051,2025-06-21,Transfer,654.74,USD,Romania,Slovakia,Mobile App,Investment,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00051_T0052,C00051,2025-06-22,Transfer,3820.89,USD,Slovakia,Austria,Mobile App,Investment,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00051_T0053,C00051,2025-06-23,Deposit,962.7,USD,Cyprus,Malta,Mobile App,Loan,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00051_T0054,C00051,2025-06-24,Deposit,3387.37,USD,France,Sweden,Branch,Commission,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00051_T0055,C00051,2025-06-25,Transfer,2676.38,USD,Belgium,Italy,API,Commission,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00051_T0056,C00051,2025-06-26,Withdrawal,2967.51,USD,France,Estonia,API,Business Expense,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00051_T0057,C00051,2025-06-27,Withdrawal,8031.85,USD,United Kingdom,Denmark,Branch,Commission,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00051_T0058,C00051,2025-06-28,Payment,2419.72,USD,Poland,Luxembourg,Mobile App,Investment,Jane Doe,Business,False,Large volume,2025-07-27 16:13:19
C00051_T0059,C00051,2025-06-29,Investment,60.67,USD,Bulgaria,Norway,Online,Commission,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00051_T0060,C00051,2025-06-30,Withdrawal,402.82,USD,Greece,Italy,Online,Business Expense,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00051_T0061,C00051,2025-07-01,Investment,62.76,USD,Switzerland,Ireland,Branch,Commission,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00051_T0062,C00051,2025-07-02,Deposit,368.94,USD,Ireland,Iceland,Online,Commission,Alice Brown,Government,False,Large volume,2025-07-27 16:13:19
C00051_T0063,C00051,2025-07-03,Withdrawal,111.07,USD,Netherlands,Ireland,Mobile App,Investment,John Smith,Business,False,-,2025-07-27 16:13:19
C00051_T0064,C00051,2025-07-04,Withdrawal,1219.87,USD,Finland,Bulgaria,Mobile App,Commission,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00051_T0065,C00051,2025-07-05,Withdrawal,50.12,USD,Portugal,Malta,API,Loan,John Smith,Individual,False,-,2025-07-27 16:13:19
C00051_T0066,C00051,2025-07-06,Payment,1120.67,USD,Italy,Malta,Mobile App,Business Expense,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00051_T0067,C00051,2025-07-07,Deposit,4013.3,USD,Denmark,Austria,Mobile App,Business Expense,Jane Doe,Individual,False,Large volume,2025-07-27 16:13:19
C00051_T0068,C00051,2025-07-08,Transfer,2418.45,USD,Denmark,Estonia,Mobile App,Business Expense,John Smith,Government,False,-,2025-07-27 16:13:19
C00051_T0069,C00051,2025-07-09,Payment,5047.78,USD,Slovenia,Sweden,Online,Commission,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00051_T0070,C00051,2025-07-10,Payment,450.23,USD,Lithuania,Lithuania,Online,Loan,John Smith,Government,False,-,2025-07-27 16:13:19
C00051_T0071,C00051,2025-07-11,Withdrawal,1326.64,USD,Finland,Finland,Branch,Crypto Settlement,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00051_T0072,C00051,2025-07-12,Payment,671.92,USD,Switzerland,Malta,Branch,Crypto Settlement,Chris Lee,Government,False,Large volume,2025-07-27 16:13:19
C00051_T0073,C00051,2025-07-13,Transfer,1192.68,USD,Lithuania,Netherlands,Online,Business Expense,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00051_T0074,C00051,2025-07-14,Payment,1426.52,USD,Poland,Lithuania,API,Salary,Jane Doe,Government,True,-,2025-07-27 16:13:19
C00051_T0075,C00051,2025-07-15,Payment,64.56,USD,Finland,Slovenia,API,Crypto Settlement,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00051_T0076,C00051,2025-07-16,Withdrawal,465.26,USD,Cyprus,Slovenia,Online,Crypto Settlement,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00051_T0077,C00051,2025-07-17,Deposit,2137.12,USD,Croatia,Denmark,Branch,Investment,John Smith,Individual,False,-,2025-07-27 16:13:19
C00051_T0078,C00051,2025-07-18,Transfer,2596.9,USD,Malta,Belgium,API,Salary,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00051_T0079,C00051,2025-07-19,Withdrawal,1476.17,USD,Portugal,Czech Republic,Mobile App,Salary,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00051_T0080,C00051,2025-07-20,Payment,553.28,USD,Luxembourg,Cyprus,API,Business Expense,John Smith,Individual,False,-,2025-07-27 16:13:19
C00051_T0081,C00051,2025-07-21,Transfer,909.73,USD,Estonia,Belgium,API,Salary,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00051_T0082,C00051,2025-07-22,Investment,176.87,USD,Estonia,Netherlands,API,Salary,John Smith,Government,False,-,2025-07-27 16:13:19
C00051_T0083,C00051,2025-07-23,Payment,5362.78,USD,Belgium,Greece,Branch,Crypto Settlement,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00051_T0084,C00051,2025-07-24,Deposit,3556.16,USD,Norway,Belgium,Branch,Loan,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00051_T0085,C00051,2025-07-25,Payment,118.86,USD,Sweden,Cyprus,Online,Investment,Michael Johnson,Individual,True,-,2025-07-27 16:13:19
C00051_T0086,C00051,2025-07-26,Deposit,319.01,USD,Latvia,Spain,API,Commission,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00051_T0087,C00051,2025-07-27,Investment,1524.19,USD,Estonia,Belgium,Branch,Business Expense,Alice Brown,Individual,True,Large volume,2025-07-27 16:13:19
C00052_T0001,C00052,2025-04-30,Deposit,2969.47,USD,Netherlands,Norway,Mobile App,Salary,John Smith,Individual,False,-,2025-07-27 16:13:19
C00052_T0002,C00052,2025-05-01,Deposit,318.58,USD,Estonia,Luxembourg,Online,Investment,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00052_T0003,C00052,2025-05-02,Payment,673.63,USD,Belgium,Slovenia,Branch,Salary,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00052_T0004,C00052,2025-05-03,Investment,892.29,USD,Croatia,Malta,Branch,Commission,Michael Johnson,Business,False,Large volume,2025-07-27 16:13:19
C00052_T0005,C00052,2025-05-04,Withdrawal,159.8,USD,Iceland,France,Online,Crypto Settlement,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00052_T0006,C00052,2025-05-05,Withdrawal,48.96,USD,Germany,Germany,API,Investment,John Smith,Individual,False,-,2025-07-27 16:13:19
C00052_T0007,C00052,2025-05-06,Payment,1806.71,USD,Poland,Switzerland,Online,Commission,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00052_T0008,C00052,2025-05-07,Deposit,684.8,USD,Italy,Bulgaria,Online,Loan,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00052_T0009,C00052,2025-05-08,Deposit,755.29,USD,Croatia,Belgium,Online,Crypto Settlement,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00052_T0010,C00052,2025-05-09,Withdrawal,722.88,USD,Norway,Croatia,API,Commission,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00052_T0011,C00052,2025-05-10,Payment,1255.88,USD,Romania,Iceland,Online,Business Expense,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00052_T0012,C00052,2025-05-11,Transfer,140.42,USD,Cyprus,Czech Republic,Mobile App,Investment,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00052_T0013,C00052,2025-05-12,Investment,850.19,USD,Austria,Czech Republic,Branch,Crypto Settlement,John Smith,Business,False,-,2025-07-27 16:13:19
C00052_T0014,C00052,2025-05-13,Deposit,566.08,USD,United Kingdom,Norway,API,Crypto Settlement,John Smith,Business,False,-,2025-07-27 16:13:19
C00052_T0015,C00052,2025-05-14,Deposit,2029.48,USD,Lithuania,France,Mobile App,Salary,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00052_T0016,C00052,2025-05-15,Deposit,654.74,USD,Switzerland,Malta,Online,Commission,John Smith,Government,False,-,2025-07-27 16:13:19
C00052_T0017,C00052,2025-05-16,Transfer,2557.2,USD,Czech Republic,Norway,Mobile App,Crypto Settlement,Michael Johnson,Business,False,Large volume,2025-07-27 16:13:19
C00052_T0018,C00052,2025-05-17,Transfer,389.18,USD,Iceland,Poland,API,Crypto Settlement,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00052_T0019,C00052,2025-05-18,Investment,3043.44,USD,Netherlands,Poland,Branch,Investment,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00052_T0020,C00052,2025-05-19,Deposit,1858.1,USD,Switzerland,Malta,API,Salary,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00052_T0021,C00052,2025-05-20,Withdrawal,783.8,USD,Sweden,Luxembourg,Online,Crypto Settlement,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00052_T0022,C00052,2025-05-21,Deposit,389.81,USD,Sweden,Slovakia,Online,Crypto Settlement,John Smith,Government,False,-,2025-07-27 16:13:19
C00052_T0023,C00052,2025-05-22,Investment,421.04,USD,Italy,Lithuania,Branch,Investment,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00052_T0024,C00052,2025-05-23,Investment,1323.19,USD,Italy,Czech Republic,API,Investment,Michael Johnson,Business,False,-,2025-07-27 16:13:19
C00052_T0025,C00052,2025-05-24,Withdrawal,776.03,USD,Netherlands,United Kingdom,API,Business Expense,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00052_T0026,C00052,2025-05-25,Transfer,458.54,USD,Denmark,Ireland,API,Commission,Jane Doe,Unknown,True,-,2025-07-27 16:13:19
C00052_T0027,C00052,2025-05-26,Withdrawal,902.61,USD,Romania,Portugal,Mobile App,Business Expense,John Smith,Business,False,-,2025-07-27 16:13:19
C00052_T0028,C00052,2025-05-27,Investment,1180.01,USD,United Kingdom,Luxembourg,Branch,Loan,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00052_T0029,C00052,2025-05-28,Withdrawal,20.69,USD,France,Greece,API,Crypto Settlement,Jane Doe,Business,True,-,2025-07-27 16:13:19
C00052_T0030,C00052,2025-05-29,Deposit,84.09,USD,Germany,Switzerland,Branch,Investment,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00052_T0031,C00052,2025-05-30,Investment,88.63,USD,France,Belgium,Mobile App,Commission,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00052_T0032,C00052,2025-05-31,Transfer,235.65,USD,Netherlands,Bulgaria,API,Loan,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00052_T0033,C00052,2025-06-01,Transfer,497.28,USD,Belgium,Romania,Mobile App,Crypto Settlement,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00052_T0034,C00052,2025-06-02,Withdrawal,1453.7,USD,Switzerland,France,Online,Loan,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00052_T0035,C00052,2025-06-03,Withdrawal,386.21,USD,Romania,Germany,Online,Business Expense,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00052_T0036,C00052,2025-06-04,Withdrawal,15.75,USD,Bulgaria,Greece,Online,Loan,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00052_T0037,C00052,2025-06-05,Deposit,589.76,USD,Netherlands,Sweden,Branch,Salary,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00052_T0038,C00052,2025-06-06,Transfer,5083.41,USD,Luxembourg,Hungary,API,Salary,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00052_T0039,C00052,2025-06-07,Investment,383.35,USD,Estonia,Slovenia,API,Salary,Michael Johnson,Government,False,Large volume,2025-07-27 16:13:19
C00052_T0040,C00052,2025-06-08,Investment,2902.95,USD,Lithuania,Bulgaria,Mobile App,Crypto Settlement,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00052_T0041,C00052,2025-06-09,Transfer,95.42,USD,Portugal,Romania,Mobile App,Loan,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00052_T0042,C00052,2025-06-10,Withdrawal,169.74,USD,Portugal,Iceland,Online,Crypto Settlement,Jane Doe,Unknown,False,-,2025-07-27 16:13:19
C00052_T0043,C00052,2025-06-11,Payment,1150.02,USD,Spain,Slovenia,Branch,Crypto Settlement,John Smith,Individual,False,-,2025-07-27 16:13:19
C00052_T0044,C00052,2025-06-12,Withdrawal,621.16,USD,Switzerland,Lithuania,Branch,Investment,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00052_T0045,C00052,2025-06-13,Transfer,1293.7,USD,Belgium,Bulgaria,Mobile App,Commission,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00052_T0046,C00052,2025-06-14,Deposit,1778.75,USD,Switzerland,France,Mobile App,Salary,John Smith,Individual,False,-,2025-07-27 16:13:19
C00052_T0047,C00052,2025-06-15,Withdrawal,258.2,USD,Switzerland,Italy,API,Salary,John Smith,Business,True,Large volume,2025-07-27 16:13:19
C00052_T0048,C00052,2025-06-16,Investment,1025.46,USD,Czech Republic,Cyprus,API,Salary,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00052_T0049,C00052,2025-06-17,Deposit,835.39,USD,Iceland,Croatia,Mobile App,Business Expense,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00052_T0050,C00052,2025-06-18,Transfer,1765.61,USD,Sweden,Poland,API,Business Expense,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00052_T0051,C00052,2025-06-19,Payment,502.14,USD,Slovenia,Spain,Mobile App,Salary,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00052_T0052,C00052,2025-06-20,Withdrawal,47.57,USD,Czech Republic,Finland,Branch,Salary,Alice Brown,Unknown,False,Large volume,2025-07-27 16:13:19
C00052_T0053,C00052,2025-06-21,Deposit,762.41,USD,Switzerland,Germany,Online,Crypto Settlement,John Smith,Unknown,False,-,2025-07-27 16:13:19
C00052_T0054,C00052,2025-06-22,Deposit,2849.8,USD,Switzerland,Latvia,Mobile App,Business Expense,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00052_T0055,C00052,2025-06-23,Investment,13.16,USD,Belgium,Iceland,Mobile App,Commission,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00052_T0056,C00052,2025-06-24,Withdrawal,245.38,USD,Slovenia,Latvia,API,Investment,Chris Lee,Business,False,Large volume,2025-07-27 16:13:19
C00052_T0057,C00052,2025-06-25,Payment,339.25,USD,Hungary,Denmark,Mobile App,Commission,Jane Doe,Business,False,-,2025-07-27 16:13:19
C00052_T0058,C00052,2025-06-26,Deposit,1296.43,USD,Slovakia,Poland,Branch,Crypto Settlement,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00052_T0059,C00052,2025-06-27,Investment,348.72,USD,Italy,Denmark,Online,Investment,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00052_T0060,C00052,2025-06-28,Withdrawal,244.0,USD,Czech Republic,Malta,API,Loan,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00052_T0061,C00052,2025-06-29,Withdrawal,933.83,USD,Switzerland,Belgium,Branch,Loan,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00052_T0062,C00052,2025-06-30,Payment,42.43,USD,Portugal,Croatia,Online,Commission,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00052_T0063,C00052,2025-07-01,Investment,167.04,USD,United Kingdom,Luxembourg,API,Business Expense,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00052_T0064,C00052,2025-07-02,Payment,468.21,USD,Spain,Portugal,Branch,Salary,Alice Brown,Individual,False,Large volume,2025-07-27 16:13:19
C00052_T0065,C00052,2025-07-03,Deposit,392.42,USD,Switzerland,Netherlands,Mobile App,Loan,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00052_T0066,C00052,2025-07-04,Transfer,380.81,USD,France,Latvia,API,Crypto Settlement,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00052_T0067,C00052,2025-07-05,Transfer,102.62,USD,Sweden,Bulgaria,Mobile App,Business Expense,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00052_T0068,C00052,2025-07-06,Payment,399.71,USD,Belgium,Italy,API,Business Expense,Jane Doe,Individual,False,Large volume,2025-07-27 16:13:19
C00052_T0069,C00052,2025-07-07,Payment,1428.33,USD,Austria,Portugal,Online,Investment,Alice Brown,Business,False,-,2025-07-27 16:13:19
C00052_T0070,C00052,2025-07-08,Transfer,477.02,USD,France,Poland,API,Loan,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00052_T0071,C00052,2025-07-09,Deposit,787.91,USD,Luxembourg,Malta,API,Commission,Alice Brown,Individual,False,Large volume,2025-07-27 16:13:19
C00052_T0072,C00052,2025-07-10,Payment,159.51,USD,Malta,Switzerland,Branch,Crypto Settlement,Jane Doe,Business,False,Large volume,2025-07-27 16:13:19
C00052_T0073,C00052,2025-07-11,Deposit,64.53,USD,Croatia,Slovakia,API,Business Expense,Alice Brown,Government,False,-,2025-07-27 16:13:19
C00052_T0074,C00052,2025-07-12,Deposit,1893.1,USD,Switzerland,Poland,Online,Commission,Alice Brown,Government,True,Large volume,2025-07-27 16:13:19
C00052_T0075,C00052,2025-07-13,Investment,359.46,USD,Germany,France,Branch,Commission,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00052_T0076,C00052,2025-07-14,Deposit,385.16,USD,France,Iceland,Mobile App,Crypto Settlement,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00052_T0077,C00052,2025-07-15,Withdrawal,1876.38,USD,Ireland,Malta,API,Loan,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00052_T0078,C00052,2025-07-16,Transfer,1098.6,USD,Netherlands,Spain,Online,Crypto Settlement,Michael Johnson,Government,False,-,2025-07-27 16:13:19
C00052_T0079,C00052,2025-07-17,Transfer,1260.63,USD,Lithuania,Germany,Online,Commission,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00052_T0080,C00052,2025-07-18,Payment,1023.14,USD,Latvia,Finland,API,Commission,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00052_T0081,C00052,2025-07-19,Payment,99.85,USD,Italy,Latvia,API,Salary,John Smith,Government,False,-,2025-07-27 16:13:19
C00052_T0082,C00052,2025-07-20,Investment,2830.84,USD,Sweden,Luxembourg,Mobile App,Crypto Settlement,Michael Johnson,Individual,False,-,2025-07-27 16:13:19
C00052_T0083,C00052,2025-07-21,Investment,2141.8,USD,United Kingdom,Malta,Mobile App,Commission,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00052_T0084,C00052,2025-07-22,Withdrawal,240.65,USD,Cyprus,Greece,Mobile App,Salary,Jane Doe,Individual,True,-,2025-07-27 16:13:19
C00052_T0085,C00052,2025-07-23,Payment,1455.26,USD,Spain,Switzerland,Mobile App,Loan,Michael Johnson,Business,False,Large volume,2025-07-27 16:13:19
C00052_T0086,C00052,2025-07-24,Transfer,470.27,USD,Latvia,Cyprus,Mobile App,Commission,Chris Lee,Individual,False,-,2025-07-27 16:13:19
C00052_T0087,C00052,2025-07-25,Withdrawal,1028.1,USD,Ireland,Malta,Mobile App,Business Expense,John Smith,Individual,False,-,2025-07-27 16:13:19
C00052_T0088,C00052,2025-07-26,Payment,161.68,USD,Finland,Luxembourg,Branch,Crypto Settlement,Chris Lee,Business,False,-,2025-07-27 16:13:19
C00052_T0089,C00052,2025-07-27,Withdrawal,690.65,USD,Denmark,Italy,Branch,Commission,John Smith,Government,False,Large volume,2025-07-27 16:13:19
C00053_T0001,C00053,2025-05-28,Deposit,184.34,USD,Slovakia,Latvia,Branch,Crypto Settlement,Chris Lee,Unknown,True,-,2025-07-27 16:13:19
C00053_T0002,C00053,2025-05-29,Withdrawal,4792.7,USD,Croatia,Portugal,Online,Investment,Jane Doe,Individual,False,-,2025-07-27 16:13:19
C00053_T0003,C00053,2025-05-30,Withdrawal,31.52,USD,Germany,Netherlands,Branch,Investment,Jane Doe,Individual,True,-,2025-07-27 16:13:19
C00053_T0004,C00053,2025-05-31,Transfer,919.57,USD,Czech Republic,Italy,Branch,Business Expense,Alice Brown,Unknown,False,-,2025-07-27 16:13:19
C00053_T0005,C00053,2025-06-01,Payment,1851.29,USD,Portugal,Italy,API,Investment,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00053_T0006,C00053,2025-06-02,Withdrawal,1945.91,USD,Ireland,Slovakia,Mobile App,Loan,Michael Johnson,Unknown,False,-,2025-07-27 16:13:19
C00053_T0007,C00053,2025-06-03,Payment,1652.12,USD,Netherlands,Czech Republic,Online,Investment,Michael Johnson,Business,False,-,2025-07-27 16:13:19
C00053_T0008,C00053,2025-06-04,Deposit,938.43,USD,Finland,Sweden,Mobile App,Loan,Chris Lee,Government,False,-,2025-07-27 16:13:19
C00053_T0009,C00053,2025-06-05,Transfer,1310.67,USD,Poland,Malta,Online,Commission,Chris Lee,Unknown,False,-,2025-07-27 16:13:19
C00053_T0010,C00053,2025-06-06,Deposit,1498.9,USD,Czech Republic,Estonia,Online,Salary,Jane Doe,Government,False,-,2025-07-27 16:13:19
C00053_T0011,C00053,2025-06-07,Withdrawal,849.58,USD,Austria,Poland,Branch,Salary,Alice Brown,Individual,False,-,2025-07-27 16:13:19
C00053_T0012,C00053,2025-06-08,Withdrawal,1127.6,USD,Portugal,France,API,Investment,Alice Brown,Government,False,-,2025-07-27 16:13:19
